# id	sire	dam	sex	generation
181.1	65175	64875	2	F34
187.1	65144	65244	2	F34
192.1	65144	65244	1	F34
194.1	65193	65083	1	F34
197.1	65193	65083	2	F34
201.1	65211	65502	1	F34
206.1	65211	65502	2	F34
210.1	65093	65477	2	F34
212.1	65093	65477	1	F34
214.1	65115	65542	1	F34
218.1	65115	65542	2	F34
219.1	65115	65542	2	F34
220.1	65115	65542	1	F34
221.1	64978	64940	2	F34
224.1	65183	65309	1	F34
226.1	65183	65309	2	F34
231.1	65086	65382	1	F34
238.1	65124	64970	1	F34
239.1	65124	64970	2	F34
240.1	65133	65318	1	F34
243.1	65133	65318	2	F34
244.1	65247	64877	2	F34
249.1	65247	64877	1	F34
250.1	65394	65307	2	F34
253.1	65394	65307	1	F34
263.1	65364	65005	2	F34
266.1	65364	65005	1	F34
270.1	65248	65602	2	F34
273.1	65248	65602	1	F34
276.1	65344	64924	1	F34
284.1	65538	65391	2	F34
289.1	65344	64924	2	F34
292.1	65541	64903	2	F34
296.1	65541	64903	1	F34
301.1	65652	65186	2	F34
302.1	65652	65186	1	F34
312.1	65223	65192	2	F34
313.1	65223	65192	1	F34
321.1	65280	65259	1	F34
327.1	65280	65259	2	F34
332.1	65384	65165	1	F34
333.1	65384	65165	2	F34
341.1	65588	65066	1	F34
346.1	65588	65066	2	F34
353.1	65283	65061	1	F34
354.1	65283	65061	2	F34
355.1	64906	64893	2	F34
356.1	64906	64893	2	F34
357.1	65577	64954	1	F34
358.1	65577	64954	2	F34
360.1	65113	65236	1	F34
366.1	65113	65236	2	F34
371.1	64978	64907	1	F34
376.1	64978	64907	2	F34
384.1	65093	65045	1	F34
386.1	65093	65045	2	F34
394.1	65095	64933	1	F34
396.1	65095	64933	2	F34
398.1	65577	64875	2	F34
399.1	65577	64875	1	F34
414.1	65157	65284	2	F34
417.1	65157	65284	2	F34
422.1	64945	65512	2	F34
426.1	64945	65512	1	F34
428.1	65377	65297	1	F34
434.1	65377	65297	2	F34
439.1	65115	65322	1	F34
440.1	65115	65322	2	F34
443.1	64906	64940	2	F34
445.1	64906	64940	1	F34
447.1	64913	65570	1	F34
448.1	64913	65570	2	F34
460.1	64962	65477	1	F34
463.1	64962	65477	2	F34
467.1	65086	65061	1	F34
468.1	65086	65061	2	F34
470.1	64931	65186	1	F34
475.1	64931	65186	2	F34
482.1	65068	65309	2	F34
484.1	65068	65309	1	F34
490.1	65060	65228	1	F34
491.1	65060	65228	1	F34
492.1	64889	65318	1	F34
496.1	64889	65318	1	F34
497.1	64967	64893	2	F34
498.1	64967	64893	2	F34
500.1	65133	65049	2	F34
503.1	65133	65049	1	F34
508.1	65071	65257	2	F34
510.1	65071	65257	1	F34
514.1	65283	65171	1	F34
518.1	65283	65171	2	F34
521.1	65144	65291	2	F34
524.1	65144	65291	2	F34
526.1	64958	65027	1	F34
528.1	64958	65027	2	F34
536.1	65316	65307	2	F34
539.1	65316	65307	2	F34
541.1	65209	65181	2	F34
543.1	65209	65181	1	F34
556.1	65579	65005	1	F34
562.1	64926	65198	1	F34
563.1	64926	65198	1	F34
565.1	64916	65398	1	F34
566.1	64916	65398	2	F34
567.1	65183	65390	2	F34
568.1	65183	65390	2	F34
575.1	64962	65049	1	F34
576.1	64962	65049	2	F34
579.1	65588	64922	1	F34
581.1	65588	64922	2	F34
583.1	65095	65027	1	F34
587.1	65095	65027	2	F34
595.1	64913	65529	2	F34
597.1	64913	65529	1	F34
598.1	65579	65005	2	F34
599.1	65384	64903	1	F34
601.1	65384	64903	1	F34
607.1	65247	65502	1	F34
608.1	65247	65502	2	F34
613.1	65394	65165	1	F34
614.1	65394	65165	2	F34
615.1	65248	65372	1	F34
617.1	65248	65372	2	F34
620.1	65255	65391	2	F34
625.1	65255	65391	2	F34
627.1	65377	64979	2	F34
629.1	65377	64979	2	F34
632.1	65364	65602	2	F34
633.1	65364	65602	2	F34
756.1	65223	65066	1	F34
761.1	65223	65066	1	F34
762.1	65652	65141	1	F34
765.1	65652	65141	1	F34
769.1	65162	65278	1	F34
770.1	65162	65278	1	F34
772.1	65086	65236	2	F34
875.1	64941	65542	1	F34
876.1	64941	65542	1	F34
878.1	65193	65242	2	F34
880.1	65193	65242	1	F34
883.1	65344	64924	2	F34
885.1	64906	64940	2	F34
893.1	65255	65391	1	F34
900.1	65600	65262	1	F34
901.1	65600	65262	2	F34
905.1	65301	65192	2	F34
910.1	65301	65192	1	F34
912.1	64884	65102	2	F34
914.1	64884	65102	1	F34
919.1	64967	64893	1	F34
967.1	65011	65297	1	F34
969.1	65011	65297	2	F34
1133.1	65.1	333.1	2	F35
1136.1	65.1	333.1	1	F35
1138.1	224.1	396.1	2	F35
1139.1	224.1	396.1	1	F35
1142.1	194.1	448.1	2	F35
1158.1	194.1	448.1	1	F35
1164.1	563.1	55.1	2	F35
1166.1	563.1	55.1	1	F35
1169.1	394.1	187.1	1	F35
1171.1	394.1	187.1	2	F35
1174.1	597.1	284.1	2	F35
1175.1	597.1	284.1	1	F35
1181.1	484.1	414.1	1	F35
1182.1	484.1	414.1	2	F35
1188.1	240.1	463.1	1	F35
1193.1	240.1	463.1	2	F35
1196.1	583.1	475.1	1	F35
1202.1	583.1	475.1	2	F35
1204.1	49.1	566.1	2	F35
1211.1	49.1	566.1	1	F35
1214.1	575.1	366.1	2	F35
1216.1	341.1	576.1	2	F35
1217.1	575.1	366.1	1	F35
1220.1	341.1	576.1	1	F35
1237.1	78.1	141.1	1	F35
1243.1	78.1	141.1	2	F35
1244.1	492.1	210.1	2	F35
1250.1	492.1	210.1	2	F35
1252.1	74.1	221.1	1	F35
1255.1	74.1	221.1	1	F35
1259.1	201.1	244.1	2	F35
1265.1	201.1	244.1	1	F35
1266.1	439.1	354.1	2	F35
1271.1	439.1	354.1	1	F35
1275.1	231.1	568.1	2	F35
1281.1	231.1	568.1	1	F35
1286.1	332.1	136.1	2	F35
1287.1	129.1	181.1	1	F35
1288.1	332.1	136.1	1	F35
1289.1	129.1	181.1	2	F35
1297.1	192.1	206.1	2	F35
1299.1	192.1	206.1	1	F35
1302.1	138.1	197.1	1	F35
1305.1	138.1	197.1	2	F35
1307.1	470.1	386.1	2	F35
1315.1	313.1	106.1	2	F35
1317.1	313.1	106.1	1	F35
1320.1	82.1	355.1	1	F35
1323.1	82.1	355.1	2	F35
1329.1	357.1	356.1	1	F35
1332.1	357.1	356.1	2	F35
1334.1	102.1	250.1	2	F35
1336.1	102.1	250.1	1	F35
1337.1	384.1	263.1	2	F35
1338.1	384.1	263.1	1	F35
1356.1	565.1	398.1	1	F35
1357.1	565.1	398.1	2	F35
1378.1	496.1	150.1	1	F35
1380.1	496.1	150.1	2	F35
1383.1	57.1	120.1	2	F35
1385.1	57.1	120.1	1	F35
1388.1	3.1	115.1	2	F35
1389.1	3.1	115.1	1	F35
1461.1	92.1	346.1	1	F35
1462.1	92.1	346.1	2	F35
1503.1	180.1	95.1	1	F35
1516.1	116.1	528.1	2	F35
1518.1	116.1	528.1	1	F35
1521.1	18.1	598.1	2	F35
1524.1	762.1	627.1	2	F35
1528.1	762.1	627.1	1	F35
1533.1	253.1	448.1	1	F35
1536.1	253.1	448.1	2	F35
1541.1	490.1	614.1	2	F35
1542.1	490.1	614.1	1	F35
1547.1	92.1	620.1	2	F35
1549.1	92.1	620.1	1	F35
1553.1	910.1	885.1	1	F35
1559.1	910.1	885.1	2	F35
1564.1	302.1	120.1	1	F35
1569.1	302.1	120.1	2	F35
1572.1	266.1	414.1	1	F35
1574.1	111.1	541.1	1	F35
1576.1	266.1	414.1	2	F35
1584.1	111.1	541.1	2	F35
1587.1	321.1	632.1	2	F35
1589.1	321.1	632.1	1	F35
1590.1	273.1	969.1	1	F35
1592.1	273.1	969.1	2	F35
1600.1	761.1	633.1	2	F35
1601.1	761.1	633.1	1	F35
1667.1	579.1	878.1	2	F35
1668.1	579.1	878.1	1	F35
1674.1	526.1	608.1	2	F35
1678.1	526.1	608.1	1	F35
1699.1	756.1	500.1	2	F35
1700.1	756.1	500.1	1	F35
1702.1	371.1	366.1	1	F35
1704.1	371.1	366.1	2	F35
1715.1	238.1	289.1	2	F35
1720.1	238.1	289.1	1	F35
1724.1	18.1	598.1	1	F35
16901.1	601.1	70.1	2	F35
16905.1	601.1	70.1	1	F35
1762.1	1181.1	1202.1	1	F36
1764.1	1181.1	1202.1	2	F36
1769.1	1181.1	1202.1	2	F36
1787.1	1678.1	1307.1	1	F36
1789.1	1590.1	1715.1	2	F36
1791.1	1678.1	1307.1	2	F36
1794.1	1590.1	1715.1	1	F36
1795.1	1590.1	1715.1	1	F36
1796.1	1590.1	1715.1	2	F36
1801.1	1518.1	1600.1	1	F36
1804.1	1518.1	1600.1	1	F36
1807.1	1518.1	1600.1	2	F36
1811.1	1724.1	1244.1	2	F36
1812.1	1724.1	1244.1	2	F36
1814.1	1356.1	1164.1	2	F36
1816.1	1356.1	1164.1	1	F36
1825.1	1533.1	16901.1	2	F36
1827.1	1533.1	16901.1	1	F36
1828.1	1533.1	16901.1	1	F36
1832.1	1237.1	1559.1	2	F36
1834.1	1237.1	1559.1	2	F36
1837.1	1237.1	1559.1	1	F36
1839.1	1720.1	1592.1	1	F36
1842.1	1720.1	1592.1	2	F36
1843.1	1553.1	1289.1	1	F36
1845.1	1553.1	1289.1	1	F36
1851.1	1528.1	1521.1	2	F36
1852.1	1528.1	1521.1	2	F36
1855.1	1702.1	1674.1	1	F36
1858.1	1702.1	1674.1	2	F36
1860.1	1702.1	1674.1	1	F36
1888.1	1139.1	1524.1	1	F36
1889.1	1139.1	1524.1	2	F36
1894.1	1336.1	1576.1	2	F36
1895.1	1336.1	1576.1	1	F36
1897.1	1336.1	1576.1	1	F36
1905.1	1217.1	1541.1	1	F36
1912.1	1287.1	1380.1	1	F36
1913.1	1287.1	1380.1	2	F36
1915.1	1287.1	1380.1	2	F36
1919.1	16905.1	1516.1	1	F36
1922.1	16905.1	1516.1	2	F36
1925.1	16905.1	1516.1	2	F36
1926.1	16905.1	1516.1	1	F36
1931.1	1166.1	1536.1	2	F36
1933.1	1166.1	1536.1	1	F36
1938.1	1166.1	1536.1	2	F36
1942.1	1668.1	1704.1	1	F36
1947.1	1668.1	1704.1	2	F36
1949.1	1668.1	1704.1	2	F36
1952.1	1668.1	1704.1	1	F36
1953.1	1265.1	1337.1	1	F36
1954.1	1265.1	1337.1	2	F36
1956.1	1589.1	1667.1	2	F36
1957.1	1589.1	1667.1	1	F36
1961.1	1589.1	1667.1	1	F36
1965.1	1317.1	1297.1	2	F36
1968.1	1317.1	1297.1	2	F36
1971.1	1317.1	1297.1	1	F36
1974.1	1378.1	1133.1	1	F36
1975.1	1378.1	1133.1	2	F36
1979.1	1378.1	1133.1	2	F36
1984.1	1461.1	1286.1	1	F36
1985.1	1461.1	1286.1	1	F36
1988.1	1461.1	1286.1	2	F36
1990.1	1338.1	1216.1	1	F36
1994.1	1338.1	1216.1	2	F36
1995.1	1338.1	1216.1	2	F36
2000.1	1338.1	1216.1	1	F36
2001.1	1271.1	1584.1	2	F36
2002.1	1601.1	1305.1	2	F36
2004.1	1320.1	1259.1	2	F36
2005.1	1288.1	1214.1	2	F36
2012.1	1271.1	1584.1	2	F36
2020.1	1288.1	1214.1	2	F36
2021.1	1601.1	1305.1	1	F36
2034.1	1211.1	1569.1	1	F36
2036.1	1211.1	1569.1	1	F36
2037.1	1211.1	1569.1	1	F36
2040.1	1288.1	1214.1	1	F36
2044.1	1320.1	1259.1	1	F36
2045.1	1385.1	1142.1	2	F36
2046.1	1385.1	1142.1	1	F36
2049.1	1724.1	1244.1	1	F36
2050.1	1724.1	1244.1	1	F36
2051.1	1724.1	1244.1	2	F36
2061.1	1601.1	1305.1	1	F36
2090.1	1271.1	1584.1	1	F36
16374.1	1302.1	1388.1	2	F36
16376.1	1302.1	1388.1	1	F36
16377.1	1564.1	1266.1	1	F36
16378.1	1564.1	1266.1	1	F36
16380.1	1564.1	1266.1	2	F36
16381.1	1564.1	1266.1	2	F36
16605.1	1700.1	1674.1	2	F36
16610.1	1700.1	1674.1	1	F36
16611.1	1700.1	1674.1	1	F36
16613.1	1302.1	1286.1	2	F36
16614.1	1302.1	1286.1	2	F36
16922.1	1220.1	1587.1	1	F36
16923.1	1220.1	1587.1	1	F36
16924.1	1169.1	1193.1	1	F36
16925.1	1169.1	1193.1	2	F36
16962.1	1329.1	1138.1	1	F36
16963.1	1320.1	1259.1	2	F36
16964.1	1320.1	1259.1	2	F36
19001.1	1169.1	1516.1	2	F36
19002.1	1169.1	1516.1	1	F36
19003.1	1169.1	1516.1	1	F36
19004.1	1564.1	1592.1	2	F36
19005.1	1564.1	1592.1	2	F36
19006.1	1564.1	1592.1	1	F36
19007.1	1196.1	1704.1	2	F36
19008.1	1196.1	1704.1	1	F36
19009.1	1196.1	1704.1	1	F36
19010.1	1158.1	1600.1	2	F36
19011.1	1158.1	1600.1	2	F36
19012.1	1158.1	1600.1	1	F36
19013.1	1385.1	1667.1	2	F36
19014.1	1385.1	1667.1	1	F36
19015.1	1385.1	1667.1	1	F36
19016.1	1281.1	1380.1	1	F36
19017.1	1220.1	1576.1	2	F36
19018.1	1220.1	1576.1	2	F36
19019.1	1220.1	1576.1	1	F36
19140.1	1252.1	1214.1	2	F36
19141.1	1252.1	1214.1	2	F36
19142.1	1252.1	1214.1	1	F36
19143.1	1542.1	1307.1	1	F36
19144.1	1542.1	1307.1	1	F36
19145.1	1542.1	1307.1	2	F36
19146.1	1329.1	1133.1	2	F36
19147.1	1329.1	1133.1	2	F36
19148.1	1329.1	1133.1	1	F36
19149.1	1255.1	1289.1	1	F36
19150.1	1255.1	1289.1	1	F36
19151.1	1255.1	1289.1	2	F36
19152.1	1528.1	16901.1	1	F36
19153.1	1528.1	16901.1	2	F36
19154.1	1528.1	16901.1	2	F36
21315.1	1528.1	1521.1	2	F36
21316.1	1572.1	1699.1	2	F36
21317.1	1572.1	1699.1	2	F36
21318.1	1572.1	1699.1	1	F36
21319.1	1528.1	1521.1	1	F36
21320.1	1528.1	1521.1	1	F36
21292.1	2034.1	1965.1	2	F37
21293.1	2034.1	1965.1	1	F37
21294.1	2046.1	19140.1	2	F37
21296.1	2046.1	19140.1	1	F37
21297.1	2036.1	1796.1	2	F37
21298.1	2036.1	1796.1	2	F37
21299.1	2036.1	1796.1	1	F37
21300.1	19152.1	1791.1	1	F37
21301.1	19152.1	1791.1	1	F37
21302.1	19152.1	1791.1	2	F37
21303.1	19150.1	1954.1	1	F37
21305.1	19150.1	1954.1	2	F37
21306.1	1985.1	1764.1	1	F37
21307.1	1985.1	1764.1	1	F37
21308.1	1985.1	1764.1	2	F37
21309.1	1828.1	1769.1	2	F37
21310.1	1828.1	1769.1	2	F37
21311.1	1828.1	1769.1	1	F37
21312.1	2037.1	1834.1	2	F37
21313.1	2037.1	1834.1	1	F37
21552.1	19149.1	1811.1	1	F37
21553.1	19149.1	1811.1	1	F37
21554.1	19149.1	1811.1	2	F37
21555.1	1912.1	1851.1	1	F37
21556.1	1912.1	1851.1	2	F37
21557.1	1912.1	1851.1	2	F37
21558.1	16922.1	16613.1	1	F37
21560.1	16922.1	16613.1	2	F37
21574.1	16962.1	1956.1	1	F37
21576.1	16962.1	1956.1	1	F37
21581.1	169621814.1	51787.1	2	F55
52132.1	51716.1	51741.1	1	F55
52134.1	51814.1	51787.1	1	F55
52135.1	51814.1	51787.1	2	F55
52136.1	51814.1	51787.1	1	F55
52153.1	51808.1	51773.1	2	F55
52155.1	51808.1	51773.1	2	F55
52156.1	51808.1	51773.1	1	F55
52157.1	51796.1	51865.1	2	F55
52158.1	51808.1	51773.1	1	F55
52159.1	51796.1	51865.1	2	F55
52160.1	51796.1	51865.1	1	F55
52161.1	51806.1	51879.1	2	F55
52162.1	51796.1	51865.1	1	F55
52163.1	51806.1	51879.1	2	F55
52164.1	51806.1	51879.1	1	F55
52165.1	51826.1	51715.1	2	F55
52166.1	51806.1	51879.1	1	F55
52167.1	51826.1	51715.1	2	F55
52168.1	51826.1	51715.1	1	F55
52169.1	51736.1	51671.1	2	F55
52170.1	51826.1	51715.1	1	F55
52171.1	51736.1	51671.1	2	F55
52172.1	51826.1	51715.1	1	F55
52173.1	51708.1	51707.1	2	F55
52174.1	51736.1	51671.1	1	F55
52176.1	51736.1	51671.1	1	F55
52182.1	51912.1	51769.1	1	F55
52187.1	51708.1	51707.1	2	F55
52189.1	51712.1	51837.1	2	F55
52191.1	51712.1	51837.1	2	F55
52192.1	51708.1	51707.1	1	F55
52193.1	51758.1	51943.1	2	F55
52194.1	51708.1	51707.1	1	F55
52195.1	51758.1	51943.1	2	F55
52196.1	51712.1	51837.1	1	F55
52197.1	51942.1	51817.1	2	F55
52198.1	51712.1	51837.1	1	F55
52199.1	51942.1	51817.1	2	F55
54100.1	51784.1	52033.1	1	F55
54101.1	51664.1	51917.1	2	F55
54102.1	51784.1	52033.1	1	F55
54103.1	51664.1	51917.1	2	F55
54104.1	51664.1	51917.1	1	F55
54105.1	51838.1	51909.1	2	F55
54106.1	51838.1	51909.1	1	F55
54107.1	51838.1	51909.1	2	F55
54108.1	51838.1	51909.1	1	F55
54109.1	51830.1	51893.1	2	F55
54110.1	51830.1	51893.1	1	F55
54112.1	51830.1	51893.1	1	F55
54113.1	51880.1	52013.1	2	F55
54114.1	51830.1	51893.1	1	F55
54115.1	51880.1	52013.1	2	F55
54116.1	51880.1	52013.1	1	F55
54117.1	51874.1	52029.1	2	F55
54118.1	51880.1	52013.1	1	F55
54119.1	51874.1	52029.1	2	F55
54121.1	51974.1	51667.1	2	F55
54122.1	51874.1	52029.1	1	F55
54123.1	51974.1	51667.1	2	F55
54124.1	51874.1	52029.1	1	F55
54125.1	51918.1	51859.1	2	F55
54126.1	51974.1	51667.1	1	F55
54127.1	51918.1	51859.1	2	F55
54128.1	51974.1	51667.1	1	F55
54129.1	51704.1	52025.1	2	F55
54130.1	51918.1	51859.1	1	F55
54131.1	51704.1	52025.1	2	F55
54132.1	51918.1	51859.1	1	F55
54133.1	52010.1	52007.1	2	F55
54134.1	51704.1	52025.1	1	F55
54135.1	52010.1	52007.1	2	F55
54136.1	51704.1	52025.1	1	F55
54137.1	52002.1	51685.1	2	F55
54138.1	52010.1	52007.1	1	F55
54139.1	52002.1	51685.1	2	F55
54140.1	52010.1	52007.1	1	F55
54141.1	51968.1	51955.1	2	F55
54142.1	52002.1	51685.1	1	F55
54143.1	51968.1	51955.1	2	F55
54144.1	52002.1	51685.1	1	F55
54145.1	51922.1	52005.1	2	F55
54146.1	51968.1	51955.1	1	F55
54147.1	51922.1	52005.1	2	F55
54148.1	51968.1	51955.1	1	F55
54149.1	51932.1	51777.1	2	F55
54150.1	51922.1	52005.1	1	F55
54151.1	51932.1	51777.1	2	F55
54152.1	51922.1	52005.1	1	F55
54153.1	51908.1	51733.1	2	F55
54154.1	51932.1	51777.1	1	F55
54155.1	51908.1	51733.1	2	F55
54156.1	51932.1	51777.1	1	F55
54157.1	51862.1	51687.1	2	F55
54158.1	51908.1	51733.1	1	F55
54159.1	51862.1	51687.1	2	F55
54160.1	51908.1	51733.1	1	F55
54161.1	51978.1	51873.1	2	F55
54162.1	51862.1	51687.1	1	F55
54163.1	51978.1	51873.1	2	F55
54164.1	51862.1	51687.1	1	F55
54165.1	51996.1	52037.1	2	F55
54166.1	51978.1	51873.1	1	F55
54167.1	51996.1	52037.1	2	F55
54168.1	51978.1	51873.1	1	F55
54169.1	51938.1	51749.1	2	F55
54170.1	51938.1	51749.1	1	F55
54171.1	51938.1	51749.1	2	F55
54172.1	51938.1	51749.1	1	F55
54173.1	51754.1	51903.1	2	F55
54174.1	51996.1	52037.1	1	F55
54175.1	51754.1	51903.1	2	F55
54176.1	51996.1	52037.1	1	F55
54178.1	51754.1	51903.1	1	F55
54179.1	51904.1	51755.1	2	F55
54180.1	51754.1	51903.1	1	F55
54181.1	51904.1	51755.1	2	F55
54182.1	51904.1	51755.1	1	F55
54183.1	51990.1	51691.1	2	F55
54184.1	51904.1	51755.1	1	F55
54185.1	51990.1	51691.1	2	F55
54186.1	51990.1	51691.1	1	F55
54187.1	51730.1	51999.1	2	F55
54188.1	51990.1	51691.1	1	F55
54189.1	51730.1	51999.1	2	F55
54190.1	51730.1	51999.1	1	F55
54192.1	51730.1	51999.1	1	F55
54193.1	51632.1	51299.1	2	F55
54194.1	51958.1	51797.1	1	F55
54196.1	51632.1	51299.1	1	F55
54198.1	51986.1	51735.1	1	F55
54199.1	51958.1	51797.1	2	F55
54201.1	51986.1	51735.1	2	F55
54204.1	521820.1	51937.1	1	F55
54207.1	51720.1	51915.1	2	F55
54209.1	51964.1	51781.1	2	F55
54210.1	51846.1	51989.1	1	F55
54211.1	51964.1	51781.1	2	F55
54213.1	521820.1	51937.1	2	F55
54214.1	52060.1	51841.1	1	F55
54215.1	521820.1	51937.1	2	F55
54216.1	51868.1	52069.1	1	F55
54217.1	51846.1	51989.1	2	F55
54218.1	51868.1	52069.1	1	F55
54219.1	51846.1	51989.1	2	F55
54220.1	52050.1	51985.1	1	F55
54221.1	52060.1	51841.1	2	F55
54222.1	52050.1	51985.1	1	F55
54223.1	52060.1	51841.1	2	F55
54225.1	51868.1	52069.1	2	F55
54226.1	51948.1	52141.1	1	F55
54227.1	51868.1	52069.1	2	F55
54228.1	51948.1	52141.1	1	F55
54229.1	52050.1	51985.1	2	F55
54230.1	52064.1	51945.1	1	F55
54231.1	52050.1	51985.1	2	F55
54232.1	52064.1	51945.1	1	F55
54233.1	51948.1	52141.1	2	F55
54234.1	51856.1	51925.1	1	F55
54235.1	51948.1	52141.1	2	F55
54236.1	51856.1	51925.1	1	F55
54237.1	52064.1	51945.1	2	F55
54238.1	51822.1	52043.1	1	F55
54239.1	52064.1	51945.1	2	F55
54240.1	52042.1	51725.1	1	F55
54241.1	51856.1	51925.1	2	F55
54242.1	52042.1	51725.1	1	F55
54243.1	51856.1	51925.1	2	F55
54244.1	51872.1	51967.1	1	F55
54245.1	51822.1	52043.1	2	F55
54246.1	51872.1	51967.1	1	F55
54247.1	51822.1	52043.1	2	F55
54248.1	52008.1	52051.1	1	F55
54249.1	52042.1	51725.1	2	F55
54250.1	52008.1	52051.1	1	F55
54251.1	52042.1	51725.1	2	F55
54252.1	52028.1	51821.1	1	F55
54253.1	51872.1	51967.1	2	F55
54254.1	52028.1	51821.1	1	F55
54255.1	51872.1	51967.1	2	F55
54256.1	52146.1	51929.1	1	F55
54257.1	52008.1	52051.1	2	F55
54258.1	52146.1	51929.1	1	F55
54259.1	52008.1	52051.1	2	F55
54260.1	52016.1	52183.1	1	F55
54261.1	52028.1	51821.1	2	F55
54262.1	52016.1	52183.1	1	F55
54263.1	52028.1	51821.1	2	F55
54264.1	52074.1	51975.1	1	F55
54265.1	52146.1	51929.1	2	F55
54266.1	52074.1	51975.1	1	F55
54267.1	52146.1	51929.1	2	F55
54268.1	52056.1	51951.1	1	F55
54269.1	52016.1	52183.1	2	F55
54270.1	52056.1	51951.1	1	F55
54271.1	52016.1	52183.1	2	F55
54272.1	52140.1	51763.1	1	F55
54273.1	52016.1	52183.1	2	F55
54274.1	52140.1	51763.1	1	F55
54275.1	52074.1	51975.1	2	F55
54276.1	51724.1	52061.1	1	F55
54277.1	52074.1	51975.1	2	F55
54278.1	51724.1	52061.1	1	F55
54279.1	52056.1	51951.1	2	F55
54280.1	52184.1	51957.1	1	F55
54281.1	52056.1	51951.1	2	F55
54282.1	52184.1	51957.1	1	F55
54283.1	52140.1	51763.1	2	F55
54284.1	52038.1	52065.1	1	F55
54285.1	52140.1	51763.1	2	F55
54287.1	51724.1	52061.1	2	F55
54288.1	52038.1	52065.1	1	F55
54289.1	51724.1	52061.1	2	F55
54290.1	52046.1	51849.1	1	F55
54291.1	52184.1	51957.1	2	F55
54292.1	52046.1	51849.1	1	F55
54293.1	52184.1	51957.1	2	F55
54294.1	52188.1	51701.1	1	F55
54295.1	52038.1	52065.1	2	F55
54296.1	52188.1	51701.1	1	F55
54297.1	52038.1	52065.1	2	F55
54298.1	51750.1	52075.1	1	F55
54299.1	52046.1	51849.1	2	F55
54300.1	51888.1	51825.1	1	F55
54301.1	52046.1	51849.1	2	F55
54303.1	52188.1	51701.1	2	F55
54304.1	52154.1	51963.1	1	F55
54305.1	52188.1	51701.1	2	F55
54307.1	51750.1	52075.1	2	F55
54309.1	51750.1	52075.1	2	F55
54310.1	51926.1	52181.1	1	F55
54311.1	51888.1	51825.1	2	F55
54315.1	51872.1	51967.1	2	F55
54316.1	51678.1	52151.1	1	F55
54317.1	52154.1	51963.1	2	F55
54319.1	51926.1	52181.1	2	F55
54320.1	52024.1	51899.1	1	F55
54321.1	51926.1	52181.1	2	F55
54322.1	52024.1	51899.1	1	F55
54323.1	51678.1	52151.1	2	F55
54324.1	51780.1	52143.1	1	F55
54325.1	51678.1	52151.1	2	F55
54326.1	51780.1	52143.1	1	F55
54327.1	52024.1	51899.1	2	F55
54329.1	52024.1	51899.1	2	F55
54330.1	51762.1	52095.1	1	F55
54331.1	51780.1	52143.1	2	F55
54332.1	54191.1	51931.1	1	F55
54333.1	51780.1	52143.1	2	F55
54334.1	54191.1	51931.1	1	F55
54335.1	51762.1	52095.1	2	F55
54336.1	52020.1	51939.1	1	F55
54338.1	52020.1	51939.1	1	F55
54339.1	54191.1	51931.1	2	F55
54340.1	51692.1	51869.1	1	F55
54341.1	54191.1	51931.1	2	F55
54342.1	51692.1	51869.1	1	F55
54343.1	52020.1	51939.1	2	F55
54344.1	52148.1	51895.1	1	F55
54345.1	52020.1	51939.1	2	F55
54346.1	52148.1	51895.1	1	F55
54347.1	51692.1	51869.1	2	F55
54348.1	51674.1	51983.1	1	F55
54349.1	51692.1	51869.1	2	F55
54350.1	51674.1	51983.1	1	F55
54351.1	52148.1	51895.1	2	F55
54352.1	51740.1	51827.1	1	F55
54353.1	52148.1	51895.1	2	F55
54354.1	51740.1	51827.1	1	F55
54355.1	51674.1	51983.1	2	F55
54357.1	51674.1	51983.1	2	F55
54359.1	51740.1	51827.1	2	F55
54360.1	52006.1	51973.1	1	F55
54361.1	51740.1	51827.1	2	F55
54362.1	52006.1	51973.1	1	F55
54363.1	52006.1	51973.1	2	F55
54365.1	51670.1	51995.1	2	F55
54366.1	51670.1	51995.1	1	F55
54367.1	51670.1	51995.1	2	F55
54368.1	51670.1	51995.1	1	F55
54369.1	51898.1	52147.1	2	F55
54370.1	51898.1	52147.1	1	F55
54371.1	51898.1	52147.1	2	F55
54372.1	51898.1	52147.1	1	F55
54805.1	52032.1	52047.1	2	F55
54373.1	52090.1	52119.1	2	F56
54374.1	52090.1	52119.1	1	F56
54375.1	52090.1	52119.1	2	F56
54376.1	52090.1	52119.1	1	F56
54377.1	54102.1	52113.1	2	F56
54378.1	54102.1	52113.1	1	F56
54379.1	54102.1	52113.1	2	F56
54380.1	54102.1	52113.1	1	F56
54381.1	52170.1	52189.1	2	F56
54382.1	52170.1	52189.1	1	F56
54383.1	52170.1	52189.1	2	F56
54384.1	52170.1	52189.1	1	F56
54385.1	52160.1	52199.1	2	F56
54386.1	52160.1	52199.1	1	F56
54387.1	54184.1	52089.1	2	F56
54388.1	52160.1	52199.1	1	F56
54389.1	54184.1	52089.1	2	F56
54390.1	54184.1	52089.1	1	F56
54391.1	52098.1	54103.1	2	F56
54392.1	54184.1	52089.1	1	F56
54393.1	52098.1	54103.1	2	F56
54394.1	52098.1	54103.1	1	F56
54395.1	52098.1	54103.1	2	F56
54396.1	52098.1	54103.1	1	F56
54397.1	54160.1	54137.1	2	F56
54398.1	54160.1	54137.1	1	F56
54399.1	54160.1	54137.1	2	F56
54400.1	54160.1	54137.1	1	F56
