,stat,type,value,H0,H1,N,mu,eps,rho1,rho2,rho3,r,theta
0,hcs,precision,0.07479222098956279,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,bj,precision,0.044015168303942344,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,rbj,precision,0.018842874112257074,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,gbj,precision,0.11558333333333333,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,gnull,precision,0.0,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,ggnull,precision,0.0,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,fdr,precision,0.06804419191919192,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,ghc,recall,0.385,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,hc,recall,0.42,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,hcs,recall,0.44,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,bj,recall,0.455,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,rbj,recall,0.715,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,gbj,recall,0.15,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,gnull,recall,0.0,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,ggnull,recall,0.0,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,fdr,recall,0.15,500,200,1000,2.767,1,0.3,0,0.3,0.554,0.9
0,ghc,power,0.055,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,hc,power,0.07,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,hcs,power,0.105,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,bj,power,0.07,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,rbj,power,0.045,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,gbj,power,0.07,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,gnull,power,0.07,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,ggnull,power,0.07,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,cpma,power,0.07,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,score,power,0.07,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,alr,power,0.045,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,fdr,power,0.625,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,ghc,precision,0.09086982350662248,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,hc,precision,0.09164963676479719,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,hcs,precision,0.09022549166625451,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,bj,precision,0.052480047272877285,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,rbj,precision,0.023642171035350067,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,gbj,precision,0.14516666666666667,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,gnull,precision,0.0,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,ggnull,precision,0.0,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,fdr,precision,0.07971085858585858,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,ghc,recall,0.47,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,hc,recall,0.48,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,hcs,recall,0.505,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,bj,recall,0.475,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,rbj,recall,0.765,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,gbj,recall,0.19,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,gnull,recall,0.0,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,ggnull,recall,0.0,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,fdr,recall,0.165,500,200,1000,2.924,1,0.3,0,0.3,0.619,0.9
0,ghc,power,0.065,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,hc,power,0.075,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,hcs,power,0.105,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,bj,power,0.07,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,rbj,power,0.045,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,gbj,power,0.07,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,gnull,power,0.07,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,ggnull,power,0.07,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,cpma,power,0.07,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,score,power,0.07,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,alr,power,0.045,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,fdr,power,0.64,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,ghc,precision,0.09157464646144543,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,hc,precision,0.09072408337553411,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,hcs,precision,0.08866700176905493,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,bj,precision,0.06018525289289465,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,rbj,precision,0.02511177749486455,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,gbj,precision,0.17329166666666665,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,gnull,precision,0.0,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,ggnull,precision,0.0,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,fdr,precision,0.0987209595959596,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,ghc,recall,0.515,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,hc,recall,0.525,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,hcs,recall,0.56,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,bj,recall,0.49,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,rbj,recall,0.79,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,gbj,recall,0.21,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,gnull,recall,0.0,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,ggnull,recall,0.0,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,fdr,recall,0.205,500,200,1000,3.074,1,0.3,0,0.3,0.684,0.9
0,ghc,power,0.065,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,hc,power,0.085,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,hcs,power,0.105,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,bj,power,0.07,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,rbj,power,0.045,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,gbj,power,0.07,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,gnull,power,0.07,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,ggnull,power,0.07,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,cpma,power,0.07,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,score,power,0.07,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,alr,power,0.045,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,fdr,power,0.645,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,ghc,precision,0.09971125059804958,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,hc,precision,0.09939126110521186,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,hcs,precision,0.09574139238388671,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,bj,precision,0.06103773736494434,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,rbj,precision,0.02548807149072376,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,gbj,precision,0.19133928571428568,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,gnull,precision,0.0,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,ggnull,precision,0.0,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,fdr,precision,0.10472095959595958,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,ghc,recall,0.55,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,hc,recall,0.56,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,hcs,recall,0.595,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,bj,recall,0.5,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,rbj,recall,0.8,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,gbj,recall,0.23,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,gnull,recall,0.0,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,ggnull,recall,0.0,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,fdr,recall,0.215,500,200,1000,3.216,1,0.3,0,0.3,0.749,0.9
0,ghc,power,0.065,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,hc,power,0.09,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,hcs,power,0.11,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,bj,power,0.07,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,rbj,power,0.045,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,gbj,power,0.07,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,gnull,power,0.07,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,ggnull,power,0.07,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,cpma,power,0.07,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,score,power,0.075,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,alr,power,0.045,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,fdr,power,0.66,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,ghc,precision,0.11361774418058086,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,hc,precision,0.11503287373536221,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,hcs,precision,0.10983880360141458,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,bj,precision,0.06270440403161101,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,rbj,precision,0.029465363918397873,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,gbj,precision,0.22267261904761904,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,gnull,precision,0.0,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,ggnull,precision,0.0,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,fdr,precision,0.12847095959595958,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,ghc,recall,0.63,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,hc,recall,0.645,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,hcs,recall,0.685,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,bj,recall,0.505,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,rbj,recall,0.835,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,gbj,recall,0.265,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,gnull,recall,0.0,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,ggnull,recall,0.0,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,fdr,recall,0.26,500,200,1000,3.352,1,0.3,0,0.3,0.814,0.9
0,ghc,power,0.225,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,hc,power,0.22,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,hcs,power,0.175,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,bj,power,0.18,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,rbj,power,0.1,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,gbj,power,0.23,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,gnull,power,0.21,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,ggnull,power,0.21,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,cpma,power,0.145,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,score,power,0.24,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,alr,power,0.12,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,fdr,power,0.15,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,ghc,precision,0.17770746874454674,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,hc,precision,0.17645746874454674,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,hcs,precision,0.13501487496955067,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,bj,precision,0.18975664546328033,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,rbj,precision,0.1404917937652749,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,gbj,precision,0.21627139578466134,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,gnull,precision,0.07920616464330546,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,ggnull,precision,0.06523643462514525,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,fdr,precision,0.09125,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,ghc,recall,0.36266666666666664,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,hc,recall,0.36333333333333334,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,hcs,recall,0.48200000000000004,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,bj,recall,0.3596666666666667,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,rbj,recall,0.44766666666666666,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,gbj,recall,0.2553333333333333,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,gnull,recall,0.06666666666666667,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,ggnull,recall,0.08866666666666667,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,fdr,recall,0.012333333333333333,500,200,1000,1.662,15,0.3,0,0.0,0.2,0.6
0,ghc,power,0.35,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,hc,power,0.345,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,hcs,power,0.235,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,bj,power,0.285,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,rbj,power,0.145,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,gbj,power,0.36,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,gnull,power,0.325,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,ggnull,power,0.325,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,cpma,power,0.235,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,score,power,0.345,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,alr,power,0.225,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,fdr,power,0.225,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,ghc,precision,0.24418218423629182,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,hc,precision,0.24418218423629182,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,hcs,precision,0.17307493432768467,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,bj,precision,0.28555692333215177,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,rbj,precision,0.20444620697859925,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,gbj,precision,0.3402443638770555,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,gnull,precision,0.15526081264000782,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,ggnull,precision,0.1355372586443155,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,fdr,precision,0.16333333333333333,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,ghc,recall,0.4266666666666667,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,hc,recall,0.4266666666666667,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,hcs,recall,0.5710000000000001,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,bj,recall,0.42,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,rbj,recall,0.5323333333333333,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,gbj,recall,0.3066666666666667,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,gnull,recall,0.10366666666666667,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,ggnull,recall,0.14133333333333334,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,fdr,recall,0.023666666666666666,500,200,1000,1.949,15,0.3,0,0.0,0.275,0.6
0,ghc,power,0.505,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,hc,power,0.505,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,hcs,power,0.32,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,bj,power,0.41,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,rbj,power,0.215,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,gbj,power,0.48,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,gnull,power,0.46,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,ggnull,power,0.47,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,cpma,power,0.35,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,score,power,0.435,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,alr,power,0.395,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,fdr,power,0.32,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,ghc,precision,0.35082815610756335,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,hc,precision,0.35082815610756335,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,hcs,precision,0.2190774600286851,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,bj,precision,0.3844802719758755,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,rbj,precision,0.27073252365745554,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,gbj,precision,0.45964469636093175,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,gnull,precision,0.2721114748701371,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,ggnull,precision,0.2407326229055481,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,fdr,precision,0.2589801587301587,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,ghc,recall,0.468,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,hc,recall,0.468,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,hcs,recall,0.629,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,bj,recall,0.4306666666666667,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,rbj,recall,0.56,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,gbj,recall,0.3263333333333334,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,gnull,recall,0.129,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,ggnull,recall,0.20066666666666666,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,fdr,recall,0.047,500,200,1000,2.199,15,0.3,0,0.0,0.35,0.6
0,ghc,power,0.625,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,hc,power,0.625,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,hcs,power,0.45,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,bj,power,0.575,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,rbj,power,0.335,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,gbj,power,0.625,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,gnull,power,0.6,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,ggnull,power,0.605,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,cpma,power,0.42,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,score,power,0.57,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,alr,power,0.535,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,fdr,power,0.495,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,ghc,precision,0.4383032037736338,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,hc,precision,0.43813653710696715,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,hcs,precision,0.27405539605811735,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,bj,precision,0.5032094775180238,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,rbj,precision,0.3404366125569541,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,gbj,precision,0.5585375542682651,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,gnull,precision,0.40581384230918716,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,ggnull,precision,0.36672503003910106,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,fdr,precision,0.4308214285714286,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,ghc,recall,0.4793333333333333,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,hc,recall,0.48066666666666663,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,hcs,recall,0.6613333333333332,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,bj,recall,0.4193333333333334,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,rbj,recall,0.5923333333333334,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,gbj,recall,0.33100000000000007,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,gnull,recall,0.14333333333333334,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,ggnull,recall,0.24633333333333332,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,fdr,recall,0.08199999999999999,500,200,1000,2.423,15,0.3,0,0.0,0.425,0.6
0,ghc,power,0.76,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,hc,power,0.76,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,hcs,power,0.565,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,bj,power,0.7,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,rbj,power,0.495,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,gbj,power,0.755,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,gnull,power,0.71,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,ggnull,power,0.71,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,cpma,power,0.505,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,score,power,0.635,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,alr,power,0.655,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,fdr,power,0.61,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,ghc,precision,0.5189904916730586,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,hc,precision,0.5185640210848232,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,hcs,precision,0.32829557055655667,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,bj,precision,0.58963418893419,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,rbj,precision,0.429123337533342,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,gbj,precision,0.6324108458037091,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,gnull,precision,0.5385890549619211,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,ggnull,precision,0.4644671289736742,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,fdr,precision,0.5476964285714285,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,ghc,recall,0.48200000000000004,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,hc,recall,0.48400000000000004,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,hcs,recall,0.6906666666666667,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,bj,recall,0.43133333333333335,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,rbj,recall,0.613,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,gbj,recall,0.3663333333333334,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,gnull,recall,0.15633333333333332,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,ggnull,recall,0.32333333333333336,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,fdr,recall,0.12266666666666666,500,200,1000,2.628,15,0.3,0,0.0,0.5,0.6
0,ghc,power,0.2,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,hc,power,0.2,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,hcs,power,0.125,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,bj,power,0.18,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,rbj,power,0.065,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,gbj,power,0.205,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,gnull,power,0.2,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,ggnull,power,0.2,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,cpma,power,0.1,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,score,power,0.18,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,alr,power,0.12,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,fdr,power,0.18,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,ghc,precision,0.16542174630953507,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,hc,precision,0.16531341821399767,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,hcs,precision,0.1109888910072942,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,bj,precision,0.19930749113628607,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,rbj,precision,0.1455755755174357,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,gbj,precision,0.2572543921396202,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,gnull,precision,0.08840512872518821,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,ggnull,precision,0.07976318385247218,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
0,fdr,precision,0.12,500,200,1000,1.949,9,0.3,0,0.0,0.275,0.675
